,prompt,completion,predicted_result,NRMSE
759,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_5' ) and    no_of_adults between 1 and 1  ,112.0,0,0.5355658785310994
760,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_adults between 3 and 4  ,105.0,0,0.5355658785310994
761,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_5' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 2 and 4  ,124.0,0,0.5355658785310994
762,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 4  ,94.0,0,0.5355658785310994
763,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_children between 0 and 2  ,109.0,0,0.5355658785310994
764,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_6' ) and    no_of_children between 1 and 8  ,183.0,0,0.5355658785310994
765,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 4  ,162.0,105,0.5355658785310994
766,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_adults between 2 and 2  ,114.0,0,0.5355658785310994
767,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 1 and 2  ,83.0,0,0.5355658785310994
768,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 1  ,68.0,0,0.5355658785310994
769,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_6' ) and    no_of_adults between 0 and 1  ,93.0,0,0.5355658785310994
770,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_6' ) and    no_of_adults between 1 and 2  ,153.0,0,0.5355658785310994
771,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_3' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 2 and 4  ,112.0,0,0.5355658785310994
772,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_children between 1 and 6  ,91.0,0,0.5355658785310994
773,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_2' ) and    no_of_adults between 0 and 1  ,91.0,0,0.5355658785310994
774,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 1 and 3  ,83.0,115,0.5355658785310994
775,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_7' ) and    no_of_adults between 0 and 1  ,64.0,0,0.5355658785310994
776,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_children between 1 and 7  ,91.0,0,0.5355658785310994
777,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_children between 1 and 9  ,91.0,116,0.5355658785310994
778,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_6' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 1  ,174.0,0,0.5355658785310994
779,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_adults between 1 and 3  ,109.0,0,0.5355658785310994
780,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_5' ) and    no_of_adults between 1 and 3  ,119.0,0,0.5355658785310994
781,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_4' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_adults between 0 and 2  ,141.0,0,0.5355658785310994
782,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_children between 2 and 4  ,113.0,0,0.5355658785310994
783,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_7' ) and    no_of_children between 2 and 6  ,204.0,0,0.5355658785310994
784,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 2 and 2  ,0.0,0,0.5355658785310994
785,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_6' ) and    no_of_children between 1 and 7  ,183.0,0,0.5355658785310994
786,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 3  ,159.0,0,0.5355658785310994
787,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 1 and 4  ,94.0,0,0.5355658785310994
788,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_5' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 1 and 4  ,176.0,0,0.5355658785310994
789,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_4' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 0 and 2  ,115.0,0,0.5355658785310994
790,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_4' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_adults between 2 and 3  ,159.0,0,0.5355658785310994
791,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_3' ) and room_type_reserved in ( 'Room_Type_7' ) and    no_of_adults between 0 and 3  ,0.0,0,0.5355658785310994
792,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_4' ) and    no_of_children between 2 and 9  ,141.0,112,0.5355658785310994
793,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 2  ,93.0,95,0.5355658785310994
794,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_3' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 1 and 2  ,0.0,105,0.5355658785310994
795,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_6' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_adults between 1 and 3  ,224.0,0,0.5355658785310994
796,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 3  ,94.0,0,0.5355658785310994
797,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_4' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 1  ,112.0,0,0.5355658785310994
798,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_5' ) and    no_of_children between 2 and 4  ,104.0,110,0.5355658785310994
799,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 2 and 2  ,161.0,0,0.5355658785310994
800,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_adults between 1 and 4  ,0.0,0,0.5355658785310994
801,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_6' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_adults between 1 and 2  ,224.0,0,0.5355658785310994
802,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_children between 1 and 8  ,120.0,0,0.5355658785310994
803,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 2 and 3  ,96.0,0,0.5355658785310994
804,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_5' ) and    no_of_children between 0 and 5  ,119.0,0,0.5355658785310994
805,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_children between 1 and 6  ,94.0,0,0.5355658785310994
806,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_4' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 1 and 4  ,123.0,0,0.5355658785310994
807,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_4' ) and    no_of_children between 2 and 4  ,176.0,175,0.5355658785310994
808,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_2' ) and    no_of_children between 1 and 7  ,91.0,175,0.5355658785310994
809,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_6' ) and    no_of_children between 3 and 9  ,225.0,0,0.5355658785310994
810,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_2' ) and    no_of_adults between 1 and 3  ,83.0,0,0.5355658785310994
811,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_3' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_adults between 0 and 2  ,206.0,0,0.5355658785310994
812,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_children between 1 and 8  ,94.0,0,0.5355658785310994
813,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_children between 1 and 7  ,90.0,125,0.5355658785310994
814,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 3 and 3  ,93.0,0,0.5355658785310994
815,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_2' ) and    no_of_children between 0 and 5  ,87.0,0,0.5355658785310994
816,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_children between 2 and 10  ,96.0,0,0.5355658785310994
817,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_2' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_children between 2 and 3  ,96.0,0,0.5355658785310994
818,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_adults between 0 and 4  ,94.0,0,0.5355658785310994
819,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_children between 3 and 4  ,43.0,0,0.5355658785310994
820,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_7' ) and    no_of_adults between 1 and 3  ,0.0,0,0.5355658785310994
821,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_1' ) and    no_of_adults between 3 and 3  ,147.0,0,0.5355658785310994
822,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Meal_Plan_2' ) and    no_of_children between 0 and 2  ,0.0,0,0.5355658785310994
823,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_4' ) and type_of_meal_plan in ( 'Meal_Plan_3' ) and    no_of_adults between 1 and 4  ,0.0,0,0.5355658785310994
824,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_3' ) and    no_of_children between 0 and 5  ,103.0,0,0.5355658785310994
825,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_6' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 2 and 3  ,180.0,0,0.5355658785310994
826,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_6' ) and    no_of_children between 0 and 2  ,180.0,0,0.5355658785310994
827,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_4' ) and    no_of_children between 1 and 6  ,154.0,0,0.5355658785310994
828,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_3' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 1 and 2  ,0.0,0,0.5355658785310994
829,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_5' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 2 and 4  ,124.0,0,0.5355658785310994
830,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_6' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 2 and 4  ,153.0,0,0.5355658785310994
831,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_7' ) and    no_of_children between 0 and 5  ,0.0,0,0.5355658785310994
832,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Not_Selected' ) and room_type_reserved in ( 'Room_Type_5' ) and    no_of_adults between 0 and 4  ,176.0,0,0.5355658785310994
833,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_4' ) and    no_of_children between 1 and 8  ,117.0,0,0.5355658785310994
834,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_1' ) and type_of_meal_plan in ( 'Meal_Plan_3' ) and    no_of_adults between 1 and 2  ,206.0,0,0.5355658785310994
835,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_7' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 1 and 3  ,0.0,0,0.5355658785310994
836,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_6' ) and    no_of_children between 3 and 9  ,158.0,0,0.5355658785310994
837,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_6' ) and type_of_meal_plan in ( 'Meal_Plan_1' ) and    no_of_adults between 2 and 2  ,181.0,0,0.5355658785310994
838,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_1' ) and room_type_reserved in ( 'Room_Type_5' ) and    no_of_children between 1 and 6  ,119.0,0,0.5355658785310994
839,select avg(avg_price_per_room) from Hotel_Reservation where room_type_reserved in ( 'Room_Type_5' ) and type_of_meal_plan in ( 'Not_Selected' ) and    no_of_adults between 2 and 3  ,145.0,0,0.5355658785310994
840,select avg(avg_price_per_room) from Hotel_Reservation where type_of_meal_plan in ( 'Meal_Plan_2' ) and room_type_reserved in ( 'Room_Type_7' ) and    no_of_children between 0 and 5  ,0.0,0,0.5355658785310994
